TITLE = "Example: Simple XY Plot"
VARIABLES = "Distance", "Density", "Velocity", "Pressure"
ZONE T="0.000000", I=100, F=POINT
5.850000e-002	1.200000e+000	0.000000e+000	1.000000e+006
5.950000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.050000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.150000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.250000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.350000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.450000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.550000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.650000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.750000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.850000e-002	1.200000e+000	0.000000e+000	1.000000e+006
6.950000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.050000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.150000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.250000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.350000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.450000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.550000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.650000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.750000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.850000e-002	1.200000e+000	0.000000e+000	1.000000e+006
7.950000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.050000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.150000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.250000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.350000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.450000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.550000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.650000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.750000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.850000e-002	1.200000e+000	0.000000e+000	1.000000e+006
8.950000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.050000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.150000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.250000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.350000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.450000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.550000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.650000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.750000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.850000e-002	1.200000e+000	0.000000e+000	1.000000e+006
9.950000e-002	1.200000e+000	0.000000e+000	1.000000e+006
